#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2016 11 05 06 40 261  5.7  6.8  0.37  2.86  2.72 241 1027.4  12.2  14.5   7.7 99.0 99.00 
2016 11 05 06 50 262  5.8  7.2 99.00 99.00 99.00 999 1027.4  12.2  14.5   7.8 99.0 99.00 
2016 11 05 07 00 265  6.0  7.6 99.00 99.00 99.00 999 1027.4  12.2  14.5   7.9 99.0 99.00 
2016 11 05 07 10 267  6.2  7.8 99.00 99.00 99.00 999 1027.4  12.2  14.5   7.8 99.0 99.00 
2016 11 05 07 20 265  6.0  7.5 99.00 99.00 99.00 999 1027.4  12.2  14.5   7.9 99.0 99.00 
2016 11 05 07 30 269  6.2  7.6 99.00 99.00 99.00 999 1027.4  12.2  14.5   8.0 99.0 99.00 
2016 11 05 07 40 261  6.0  7.4  0.40  2.94  2.77 260 1027.3  12.2  14.5   8.2 99.0 99.00 
2016 11 05 07 50 253  6.1  7.5 99.00 99.00 99.00 999 1027.2  12.1  14.5   7.9 99.0 99.00 
2016 11 05 08 00 255  6.3  7.3 99.00 99.00 99.00 999 1027.2  12.1  14.5   7.8 99.0 99.00 
2016 11 05 08 10 254  6.3  7.9 99.00 99.00 99.00 999 1027.2  12.1  14.5   8.1 99.0 99.00 
2016 11 05 08 20 258  6.3  7.6 99.00 99.00 99.00 999 1027.1  12.0  14.5   8.2 99.0 99.00 
2016 11 05 08 30 268  6.7  8.1 99.00 99.00 99.00 999 1027.2  12.0  14.5   8.0 99.0 99.00 
2016 11 05 08 40 270  6.7  8.1  0.46  3.13  2.81 269 1027.1  11.9  14.5   8.2 99.0 99.00 
2016 11 05 08 50 271  6.6  7.7 99.00 99.00 99.00 999 1027.1  11.8  14.5   8.1 99.0 99.00 
2016 11 05 09 00 265  6.3  7.8 99.00 99.00 99.00 999 1027.1  11.8  14.5   8.1 99.0 99.00 
2016 11 05 09 10 263  6.6  8.2 99.00 99.00 99.00 999 1027.1  11.8  14.5   7.9 99.0 99.00 
2016 11 05 09 20 261  6.5  7.7 99.00 99.00 99.00 999 1027.1  11.9  14.5   8.3 99.0 99.00 
2016 11 05 09 30 260  6.8  8.0 99.00 99.00 99.00 999 1027.1  11.9  14.5   8.1 99.0 99.00 
2016 11 05 09 40 259  6.6  7.8  0.47  3.13  2.90 266 1027.1  11.8  14.5   8.1 99.0 99.00 
2016 11 05 09 50 256  6.7  8.0 99.00 99.00 99.00 999 1027.1  11.8  14.5   8.1 99.0 99.00 
2016 11 05 10 00 252  6.4  7.9 99.00 99.00 99.00 999 1027.1  11.8  14.5   8.4 99.0 99.00 
2016 11 05 10 10 249  6.1  7.2 99.00 99.00 99.00 999 1027.1  11.6  14.4   8.3 99.0 99.00 
2016 11 05 10 20 251  6.3  7.2 99.00 99.00 99.00 999 1027.1  11.5  14.4   8.4 99.0 99.00 
2016 11 05 10 30 246  6.3  7.4 99.00 99.00 99.00 999 1027.1  11.4  14.5   8.2 99.0 99.00 
2016 11 05 10 40 247  6.2  7.4  0.44  3.23  2.90 273 1027.1  11.3  14.4   8.0 99.0 99.00 
2016 11 05 10 50 246  6.3  7.6 99.00 99.00 99.00 999 1027.2  11.3  14.4   8.0 99.0 99.00 
2016 11 05 11 00 246  6.5  7.8 99.00 99.00 99.00 999 1027.2  11.3  14.4   7.9 99.0 99.00 
2016 11 05 11 10 245  6.4  7.7 99.00 99.00 99.00 999 1027.3  11.4  14.4   7.9 99.0 99.00 
2016 11 05 11 20 248  6.9  8.0 99.00 99.00 99.00 999 1027.3  11.4  14.4   7.6 99.0 99.00 
2016 11 05 11 30 249  7.1  8.4 99.00 99.00 99.00 999 1027.4  11.4  14.4   7.6 99.0 99.00 
2016 11 05 11 40 248  7.5  8.8  0.46  3.13  2.88 267 1027.5  11.3  14.4   7.6 99.0 99.00 
2016 11 05 11 50 249  7.8  9.4 99.00 99.00 99.00 999 1027.5  11.3  14.4   7.6 99.0 99.00 
2016 11 05 12 00 250  8.2  9.6 99.00 99.00 99.00 999 1027.5  11.2  14.4   7.3 99.0 99.00 
2016 11 05 12 10 247  8.0  9.5 99.00 99.00 99.00 999 1027.5  11.1  14.4   7.3 99.0 99.00 
2016 11 05 12 20 244  8.3  9.7 99.00 99.00 99.00 999 1027.5  11.1  14.4   7.5 99.0 99.00 
2016 11 05 12 30 244  8.3  9.5 99.00 99.00 99.00 999 1027.6  11.0  14.4   7.4 99.0 99.00 
2016 11 05 12 40 239  8.1  9.5  0.57  3.33  3.00 247 1027.8  11.0  14.4   7.5 99.0 99.00 
2016 11 05 12 50 239  8.4 10.0 99.00 99.00 99.00 999 1027.8  11.0  14.4   7.3 99.0 99.00 
2016 11 05 13 00 241  8.3 10.0 99.00 99.00 99.00 999 1027.9  11.1  14.4   7.2 99.0 99.00 
2016 11 05 13 10 239  8.0  9.6 99.00 99.00 99.00 999 1028.1  11.1  14.4   7.5 99.0 99.00 
2016 11 05 13 20 237  8.2  9.7 99.00 99.00 99.00 999 1028.1  11.1  14.4   7.5 99.0 99.00 
2016 11 05 13 30 240  8.5 10.2 99.00 99.00 99.00 999 1028.2  11.2  14.4   7.3 99.0 99.00 
2016 11 05 13 40 242  8.2 10.1  0.68  3.57  3.16 252 1028.3  11.1  14.4   7.1 99.0 99.00 
2016 11 05 13 50 244  8.4 10.0 99.00 99.00 99.00 999 1028.3  11.2  14.4   7.0 99.0 99.00 
2016 11 05 14 00 246  8.3 10.2 99.00 99.00 99.00 999 1028.4  11.1  14.4   7.0 99.0 99.00 
2016 11 05 14 10 243  8.2  9.4 99.00 99.00 99.00 999 1028.5  10.9  14.4   7.0 99.0 99.00 
2016 11 05 14 20 244  7.8  9.5 99.00 99.00 99.00 999 1028.5  10.9  14.4   7.2 99.0 99.00 
2016 11 05 14 30 247  7.6  8.7 99.00 99.00 99.00 999 1028.7  11.0  14.4   7.4 99.0 99.00 
2016 11 05 14 40 245  7.5  8.6  0.71  3.57  3.32 246 1028.7  11.2  14.4   7.7 99.0 99.00 
2016 11 05 14 50 248  7.5  9.2 99.00 99.00 99.00 999 1028.7  11.5  14.4   7.4 99.0 99.00 
2016 11 05 15 00 245  7.8  9.8 99.00 99.00 99.00 999 1028.7  11.7  14.4   7.3 99.0 99.00 
2016 11 05 15 10 243  7.6  9.1 99.00 99.00 99.00 999 1028.7  11.7  14.4   7.3 99.0 99.00 
2016 11 05 15 20 242  8.1  9.8 99.00 99.00 99.00 999 1028.6  11.7  14.4   7.3 99.0 99.00 
2016 11 05 15 30 244  8.1  9.5 99.00 99.00 99.00 999 1028.6  11.8  14.4   7.3 99.0 99.00 
2016 11 05 15 40 244  8.0  9.7  0.72  3.70  3.34 259 1028.6  11.9  14.4   7.4 99.0 99.00 
2016 11 05 15 50 239  8.1  9.6 99.00 99.00 99.00 999 1028.6  12.0  14.4   7.5 99.0 99.00 
2016 11 05 16 00 237  8.0  9.6 99.00 99.00 99.00 999 1028.5  12.1  14.4   7.7 99.0 99.00 
2016 11 05 16 10 239  8.4 10.1 99.00 99.00 99.00 999 1028.6  12.2  14.4   7.6 99.0 99.00 
2016 11 05 16 20 234  7.7  9.2 99.00 99.00 99.00 999 1028.4  12.2  14.4   8.2 99.0 99.00 
2016 11 05 16 30 236  7.8  9.2 99.00 99.00 99.00 999 1028.2  12.2  14.4   8.4 99.0 99.00 
2016 11 05 16 40 235  8.0  9.3  0.70  3.70  3.28 242 1028.1  12.3  14.4   8.3 99.0 99.00 
2016 11 05 16 50 233  7.9  9.8 99.00 99.00 99.00 999 1027.9  12.5  14.4   8.6 99.0 99.00 
2016 11 05 17 00 234  7.9  9.2 99.00 99.00 99.00 999 1027.6  12.7  14.4   8.6 99.0 99.00 
2016 11 05 17 10 231  8.1  9.4 99.00 99.00 99.00 999 1027.4  12.8  14.4   8.6 99.0 99.00 
2016 11 05 17 20 232  8.2  9.7 99.00 99.00 99.00 999 1027.3  13.0  14.4   8.7 99.0 99.00 
2016 11 05 17 30 234  8.3  9.7 99.00 99.00 99.00 999 1027.2  13.2  14.4   8.8 99.0 99.00 
2016 11 05 17 40 234  8.2  9.9  0.69  3.57  3.29 236 1027.0  13.4  14.4   8.9 99.0 99.00 
2016 11 05 17 50 233  8.6 10.6 99.00 99.00 99.00 999 1026.7  13.6  14.5   9.0 99.0 99.00 
2016 11 05 18 00 233  8.5 10.7 99.00 99.00 99.00 999 1026.6  13.7  14.5   9.1 99.0 99.00 
2016 11 05 18 10 234  8.6 10.2 99.00 99.00 99.00 999 1026.5  13.9  14.5   9.1 99.0 99.00 
2016 11 05 18 20 234  8.4 10.2 99.00 99.00 99.00 999 1026.3  14.1  14.5   9.4 99.0 99.00 
2016 11 05 18 30 235  8.7 10.3 99.00 99.00 99.00 999 1026.2  14.2  14.5   9.3 99.0 99.00 
2016 11 05 18 40 234  8.6 10.2  0.61  3.57  3.23 238 1026.0  14.4  14.5   9.4 99.0 99.00 
2016 11 05 18 50 234  8.2  9.6 99.00 99.00 99.00 999 1025.9  14.4  14.5   9.7 99.0 99.00 
2016 11 05 19 00 232  8.4 10.2 99.00 99.00 99.00 999 1025.6  14.6  14.5   9.9 99.0 99.00 
2016 11 05 19 10 234  8.2  9.6 99.00 99.00 99.00 999 1025.5  14.7  14.5  10.0 99.0 99.00 
2016 11 05 19 20 233  8.2 10.0 99.00 99.00 99.00 999 1025.4  14.8  14.5  10.1 99.0 99.00 
2016 11 05 19 30 233  8.2  9.9 99.00 99.00 99.00 999 1025.4  14.9  14.5  10.1 99.0 99.00 
2016 11 05 19 40 234  7.8  9.5  0.57  3.45  3.10 249 1025.4  15.0  14.5  10.2 99.0 99.00 
2016 11 05 19 50 234  7.6  8.8 99.00 99.00 99.00 999 1025.3  15.0  14.5  10.3 99.0 99.00 
2016 11 05 20 00 234  7.1  8.5 99.00 99.00 99.00 999 1025.3  15.1  14.5  10.5 99.0 99.00 
2016 11 05 20 10 234  6.7  8.2 99.00 99.00 99.00 999 1025.3  15.2  14.5  10.8 99.0 99.00 
2016 11 05 20 20 232  6.9  8.1 99.00 99.00 99.00 999 1025.2  15.2  14.4  10.8 99.0 99.00 
2016 11 05 20 30 231  6.6  8.1 99.00 99.00 99.00 999 1025.2  15.1  14.4  10.9 99.0 99.00 
2016 11 05 20 40 230  6.5  8.0  0.44  3.33  2.97 239 1025.2  15.2  14.4  11.0 99.0 99.00 
2016 11 05 20 50 231  6.5  7.9 99.00 99.00 99.00 999 1025.2  15.2  14.4  11.0 99.0 99.00 
2016 11 05 21 00 234  5.9  7.0 99.00 99.00 99.00 999 1025.2  15.2  14.4  11.2 99.0 99.00 
2016 11 05 21 10 233  5.6  6.9 99.00 99.00 99.00 999 1025.2  15.3  14.4  11.3 99.0 99.00 
2016 11 05 21 20 232  5.6  6.6 99.00 99.00 99.00 999 1025.2  15.2  14.4  11.3 99.0 99.00 
2016 11 05 21 30 235  5.5  6.7 99.00 99.00 99.00 999 1025.2  15.2  14.4  11.5 99.0 99.00 
2016 11 05 21 40 235  5.9  7.0  0.36  2.94  2.87 239 1025.1  15.2  14.4  11.3 99.0 99.00 
2016 11 05 21 50 236  5.3  6.6 99.00 99.00 99.00 999 1025.1  15.1  14.4  11.6 99.0 99.00 
2016 11 05 22 00 234  5.7  6.8 99.00 99.00 99.00 999 1025.2  15.1  14.4  11.5 99.0 99.00 
2016 11 05 22 10 235  5.2  6.0 99.00 99.00 99.00 999 1025.3  15.1  14.4  11.6 99.0 99.00 
2016 11 05 22 20 235  5.0  6.0 99.00 99.00 99.00 999 1025.4  15.1  14.4  11.6 99.0 99.00 
2016 11 05 22 30 236  4.8  5.5 99.00 99.00 99.00 999 1025.5  15.0  14.4  11.6 99.0 99.00 
2016 11 05 22 40 237  4.6  5.4  0.31  2.94  2.75 239 1025.6  15.0  14.4  11.7 99.0 99.00 
2016 11 05 22 50 235  4.7  5.8 99.00 99.00 99.00 999 1025.5  15.0  14.4  11.7 99.0 99.00 
2016 11 05 23 00 234  4.9  5.8 99.00 99.00 99.00 999 1025.5  15.0  14.4  11.7 99.0 99.00 
2016 11 05 23 10 234  5.0  5.8 99.00 99.00 99.00 999 1025.5  15.0  14.4  11.7 99.0 99.00 
2016 11 05 23 20 233  5.3  6.2 99.00 99.00 99.00 999 1025.5  15.1  14.4  11.5 99.0 99.00 
2016 11 05 23 30 231  5.7  6.7 99.00 99.00 99.00 999 1025.4  15.1  14.4  11.4 99.0 99.00 
2016 11 05 23 40 230  5.6  6.6  0.29  2.86  2.65 258 1025.5  15.1  14.4  11.4 99.0 99.00 
2016 11 05 23 50 226  5.6  6.7 99.00 99.00 99.00 999 1025.5  15.1  14.4  11.7 99.0 99.00 
2016 11 06 00 00 227  5.7  6.7 99.00 99.00 99.00 999 1025.5  14.9  14.4  11.5 99.0 99.00 
2016 11 06 00 10 227  5.8  6.9 99.00 99.00 99.00 999 1025.6  15.0  14.4  11.6 99.0 99.00 
2016 11 06 00 20 226  5.6  6.8 99.00 99.00 99.00 999 1025.5  14.9  14.4  11.7 99.0 99.00 
2016 11 06 00 30 226  5.4  6.4 99.00 99.00 99.00 999 1025.6  14.8  14.4  11.8 99.0 99.00 
2016 11 06 00 40 226  5.5  6.4  0.28  2.60  2.64 241 1025.6  14.7  14.4  11.7 99.0 99.00 
2016 11 06 00 50 228  5.8  6.9 99.00 99.00 99.00 999 1025.7  14.7  14.4  11.5 99.0 99.00 
2016 11 06 01 00 233  5.9  7.1 99.00 99.00 99.00 999 1025.7  14.7  14.4  11.3 99.0 99.00 
2016 11 06 01 10 234  5.8  7.0 99.00 99.00 99.00 999 1025.9  14.7  14.4  11.3 99.0 99.00 
2016 11 06 01 20 237  5.8  6.9 99.00 99.00 99.00 999 1025.9  14.7  14.4  11.3 99.0 99.00 
2016 11 06 01 30 237  5.8  7.2 99.00 99.00 99.00 999 1025.9  14.6  14.4  11.4 99.0 99.00 
2016 11 06 01 40 237  5.6  6.8  0.27  2.60  2.58 234 1026.0  14.6  14.4  11.4 99.0 99.00 
2016 11 06 01 50 240  5.4  6.6 99.00 99.00 99.00 999 1026.2  14.6  14.4  11.5 99.0 99.00 
2016 11 06 02 00 239  5.9  7.2 99.00 99.00 99.00 999 1026.2  14.6  14.4  11.3 99.0 99.00 
2016 11 06 02 10 240  6.0  7.1 99.00 99.00 99.00 999 1026.2  14.6  14.4  11.3 99.0 99.00 
2016 11 06 02 20 242  6.0  7.1 99.00 99.00 99.00 999 1026.3  14.6  14.4  11.3 99.0 99.00 
2016 11 06 02 30 242  6.0  7.0 99.00 99.00 99.00 999 1026.4  14.5  14.4  11.2 99.0 99.00 
2016 11 06 02 40 246  5.8  7.1  0.31  2.94  2.65 253 1026.6  14.5  14.4  11.3 99.0 99.00 
2016 11 06 02 50 246  5.7  7.0 99.00 99.00 99.00 999 1026.6  14.5  14.4  11.3 99.0 99.00 
2016 11 06 03 00 244  5.6  6.6 99.00 99.00 99.00 999 1026.6  14.5  14.4  11.4 99.0 99.00 
2016 11 06 03 10 248  5.8  7.7 99.00 99.00 99.00 999 1026.7  14.5  14.4  11.3 99.0 99.00 
2016 11 06 03 20 248  6.2  7.4 99.00 99.00 99.00 999 1026.6  14.5  14.4  11.1 99.0 99.00 
2016 11 06 03 30 251  6.2  7.7 99.00 99.00 99.00 999 1026.4  14.6  14.4  11.1 99.0 99.00 
2016 11 06 03 40 253  6.6  8.0  0.41  3.13  2.79 267 1026.4  14.6  14.4  10.8 99.0 99.00 
2016 11 06 03 50 255  6.6  8.1 99.00 99.00 99.00 999 1026.4  14.5  14.4  10.8 99.0 99.00 
2016 11 06 04 00 256  6.8  8.0 99.00 99.00 99.00 999 1026.4  14.3  14.4  10.7 99.0 99.00 
2016 11 06 04 10 256  6.4  7.6 99.00 99.00 99.00 999 1026.3  14.2  14.4  10.9 99.0 99.00 
2016 11 06 04 20 256  6.5  7.7 99.00 99.00 99.00 999 1026.2  14.2  14.4  11.0 99.0 99.00 
2016 11 06 04 30 259  6.2  7.6 99.00 99.00 99.00 999 1026.3  14.1  14.4  11.1 99.0 99.00 
2016 11 06 04 40 260  6.2  7.4  0.44  2.94  2.88 252 1026.4  14.1  14.4  11.1 99.0 99.00 
2016 11 06 04 50 260  6.0  7.3 99.00 99.00 99.00 999 1026.4  14.0  14.4  11.1 99.0 99.00 
2016 11 06 05 00 260  5.8  6.8 99.00 99.00 99.00 999 1026.5  14.0  14.4  11.1 99.0 99.00 
2016 11 06 05 10 259  5.5  6.4 99.00 99.00 99.00 999 1026.4  14.0  14.4  11.3 99.0 99.00 
2016 11 06 05 20 260  5.4  6.4 99.00 99.00 99.00 999 1026.5  14.0  14.4  11.5 99.0 99.00 
2016 11 06 05 30 261  5.4  6.4 99.00 99.00 99.00 999 1026.5  13.9  14.4  11.5 99.0 99.00 
2016 11 06 05 40 264  5.2  6.1  0.38  2.86  2.79 248 1026.5  13.9  14.4  11.5 99.0 99.00 
2016 11 06 05 50 262  5.4  6.4 99.00 99.00 99.00 999 1026.5  13.8  14.4  11.4 99.0 99.00 
2016 11 06 06 00 265  5.1  6.1 99.00 99.00 99.00 999 1026.5  13.8  14.4  11.6 99.0 99.00 
2016 11 06 06 10 270  5.4  6.6 99.00 99.00 99.00 999 1026.5  14.0  14.4  11.5 99.0 99.00 
2016 11 06 06 20 272  5.4  6.6 99.00 99.00 99.00 999 1026.5  14.1  14.4  11.5 99.0 99.00 
2016 11 06 06 30 273  5.5  6.8 99.00 99.00 99.00 999 1026.6  14.1  14.4  11.4 99.0 99.00 
2016 11 06 06 40 277  5.4  6.4  0.34  2.94  2.72 251 1026.7  14.0  14.4  11.4 99.0 99.00 
2016 11 06 06 50 284  5.4  6.5 99.00 99.00 99.00 999 1026.7  14.0  14.4  11.2 99.0 99.00 
2016 11 06 07 00 289  5.3  6.3 99.00 99.00 99.00 999 1026.8  14.0  14.4  11.2 99.0 99.00 
2016 11 06 07 10 292  4.8  5.6 99.00 99.00 99.00 999 1026.9  13.9  14.4  11.1 99.0 99.00 
2016 11 06 07 20 292  5.0  6.0 99.00 99.00 99.00 999 1026.7  13.8  14.4  11.0 99.0 99.00 
2016 11 06 07 30 290  4.9  5.9 99.00 99.00 99.00 999 1026.7  13.8  14.4  11.1 99.0 99.00 
2016 11 06 07 40 292  5.0  6.0  0.30  2.94  2.65 262 1026.8  13.7  14.4  11.0 99.0 99.00 
2016 11 06 07 50 294  5.3  6.2 99.00 99.00 99.00 999 1026.8  13.7  14.4  11.0 99.0 99.00 
2016 11 06 08 00 292  4.7  5.8 99.00 99.00 99.00 999 1026.7  13.6  14.4  11.1 99.0 99.00 
2016 11 06 08 10 288  4.7  5.6 99.00 99.00 99.00 999 1026.7  13.5  14.4  11.0 99.0 99.00 
2016 11 06 08 20 291  4.6  5.5 99.00 99.00 99.00 999 1026.7  13.4  14.4  10.9 99.0 99.00 
2016 11 06 08 30 298  4.4  5.1 99.00 99.00 99.00 999 1026.8  13.4  14.4  10.9 99.0 99.00 
2016 11 06 08 40 295  4.4  5.3  0.29  2.86  2.62 267 1026.8  13.4  14.4  10.9 99.0 99.00 
2016 11 06 08 50 288  4.3  5.1 99.00 99.00 99.00 999 1027.0  13.3  14.3  10.8 99.0 99.00 
2016 11 06 09 00 290  4.2  5.3 99.00 99.00 99.00 999 1027.0  13.3  14.3  11.0 99.0 99.00 
2016 11 06 09 10 293  4.4  5.3 99.00 99.00 99.00 999 1027.1  13.2  14.3  10.9 99.0 99.00 
2016 11 06 09 20 302  4.4  5.2 99.00 99.00 99.00 999 1027.3  13.1  14.3  11.0 99.0 99.00 
2016 11 06 09 30 294  4.1  4.8 99.00 99.00 99.00 999 1027.3  13.1  14.3  11.2 99.0 99.00 
2016 11 06 09 40 291  3.7  4.5  0.22 99.00  2.53 999 1027.2  13.0  14.3  11.2 99.0 99.00 
2016 11 06 09 50 297  3.3  4.3 99.00 99.00 99.00 999 1027.3  13.1  14.3  11.1 99.0 99.00 
2016 11 06 10 00 297  3.4  4.0 99.00 99.00 99.00 999 1027.5  13.0  14.3  11.2 99.0 99.00 
2016 11 06 10 10 313  3.1  3.8 99.00 99.00 99.00 999 1027.7  13.0  14.3  11.0 99.0 99.00 
2016 11 06 10 20 337  3.5  4.3 99.00 99.00 99.00 999 1027.9  13.1  14.3  10.7 99.0 99.00 
2016 11 06 10 30 353  3.8  4.4 99.00 99.00 99.00 999 1027.9  13.1  14.3  10.5 99.0 99.00 
2016 11 06 10 40 349  2.8  3.7  0.19 99.00  2.51 999 1028.0  13.0  14.3  10.5 99.0 99.00 
2016 11 06 10 50 339  2.4  3.2 99.00 99.00 99.00 999 1027.9  12.8  14.3  10.5 99.0 99.00 
2016 11 06 11 00 333  2.2  2.7 99.00 99.00 99.00 999 1028.0  12.7  14.3  10.7 99.0 99.00 
2016 11 06 11 10 329  2.0  2.5 99.00 99.00 99.00 999 1027.8  12.8  14.3  11.1 99.0 99.00 
2016 11 06 11 20 307  1.9  2.3 99.00 99.00 99.00 999 1027.8  12.8  14.3  11.3 99.0 99.00 
2016 11 06 11 30 338  1.9  2.5 99.00 99.00 99.00 999 1028.1  12.9  14.3  11.5 99.0 99.00 
2016 11 06 11 40  19  1.7  2.4  0.17 99.00  2.49 999 1028.0  13.3  14.3  11.3 99.0 99.00 
2016 11 06 11 50  49  1.1  1.8 99.00 99.00 99.00 999 1028.0  13.4  14.3  11.3 99.0 99.00 
2016 11 06 12 00  79  0.8  1.2 99.00 99.00 99.00 999 1027.9  13.4  14.3  11.3 99.0 99.00 
2016 11 06 12 10 129  0.6  0.9 99.00 99.00 99.00 999 1028.2  13.3  14.3  11.3 99.0 99.00 
2016 11 06 12 20 259  0.8  1.4 99.00 99.00 99.00 999 1028.5  13.2  14.3  11.6 99.0 99.00 
2016 11 06 12 30 269  1.1  2.1 99.00 99.00 99.00 999 1028.8  13.1  14.3  11.7 99.0 99.00 
2016 11 06 12 40 273  1.5  2.0  0.25  2.86  2.66  13 1028.9  13.1  14.3  11.8 99.0 99.00 
2016 11 06 12 50 316  0.1  1.1 99.00 99.00 99.00 999 1029.0  13.4  14.3  11.9 99.0 99.00 
2016 11 06 13 00 279  0.7  2.0 99.00 99.00 99.00 999 1029.1  13.7  14.3  12.0 99.0 99.00 
2016 11 06 13 10 261  1.2  2.0 99.00 99.00 99.00 999 1029.2  13.5  14.3  11.9 99.0 99.00 
2016 11 06 13 20 255  1.5  1.9 99.00 99.00 99.00 999 1029.3  13.5  14.3  11.8 99.0 99.00 
2016 11 06 13 30 252  1.3  1.9 99.00 99.00 99.00 999 1029.5  13.4  14.3  11.9 99.0 99.00 
2016 11 06 13 40 243  1.6  2.2  0.18 99.00  2.60 999 1029.4  13.5  14.3  11.9 99.0 99.00 
2016 11 06 13 50 246  2.2  2.7 99.00 99.00 99.00 999 1029.6  13.5  14.3  12.0 99.0 99.00 
2016 11 06 14 00 250  1.9  2.3 99.00 99.00 99.00 999 1029.6  13.4  14.3  12.0 99.0 99.00 
2016 11 06 14 10 242  2.0  2.4 99.00 99.00 99.00 999 1029.7  13.5  14.3  12.0 99.0 99.00 
2016 11 06 14 20 246  2.2  2.7 99.00 99.00 99.00 999 1029.7  13.4  14.3  11.9 99.0 99.00 
2016 11 06 14 30 246  2.5  2.9 99.00 99.00 99.00 999 1029.8  13.3  14.3  11.8 99.0 99.00 
2016 11 06 14 40 249  2.3  2.9  0.18 99.00  2.57 999 1029.9  13.2  14.4  11.7 99.0 99.00 
2016 11 06 14 50 247  2.5  2.9 99.00 99.00 99.00 999 1029.9  13.2  14.4  11.6 99.0 99.00 
2016 11 06 15 00 245  3.1  4.4 99.00 99.00 99.00 999 1029.9  13.2  14.4  11.7 99.0 99.00 
2016 11 06 15 10 249  3.4  4.0 99.00 99.00 99.00 999 1029.9  12.9  14.4  11.6 99.0 99.00 
2016 11 06 15 20 249  3.3  4.0 99.00 99.00 99.00 999 1029.9  13.0  14.4  11.8 99.0 99.00 
2016 11 06 15 30 251  3.7  4.3 99.00 99.00 99.00 999 1029.9  12.9  14.4  11.7 99.0 99.00 
2016 11 06 15 40 255  3.5  4.3  0.18 99.00  2.53 999 1029.9  13.0  14.4  11.8 99.0 99.00 
2016 11 06 15 50 261  3.5  4.2 99.00 99.00 99.00 999 1030.0  12.9  14.4  11.7 99.0 99.00 
2016 11 06 16 00 270  3.1  3.7 99.00 99.00 99.00 999 1030.0  12.9  14.4  11.6 99.0 99.00 
2016 11 06 16 10 277  2.7  3.3 99.00 99.00 99.00 999 1030.0  13.0  14.4  11.6 99.0 99.00 
2016 11 06 16 20 289  2.2  2.7 99.00 99.00 99.00 999 1030.0  13.1  14.4  11.7 99.0 99.00 
2016 11 06 16 30 297  1.9  2.4 99.00 99.00 99.00 999 1030.0  13.2  14.5  11.8 99.0 99.00 
2016 11 06 16 40 284  1.5  2.0  0.17 99.00  2.55 999 1029.9  13.3  14.5  11.7 99.0 99.00 
2016 11 06 16 50 282  1.5  1.9 99.00 99.00 99.00 999 1029.7  13.3  14.5  11.6 99.0 99.00 
2016 11 06 17 00 271  1.5  2.1 99.00 99.00 99.00 999 1029.6  13.4  14.5  11.8 99.0 99.00 
2016 11 06 17 10 276  1.4  2.0 99.00 99.00 99.00 999 1029.6  13.5  14.5  11.8 99.0 99.00 
2016 11 06 17 20 282  1.3  1.8 99.00 99.00 99.00 999 1029.4  13.4  14.5  11.7 99.0 99.00 
2016 11 06 17 30 287  1.3  2.0 99.00 99.00 99.00 999 1029.4  13.4  14.5  11.7 99.0 99.00 
2016 11 06 17 40 301  1.1  1.7  0.14 99.00  2.57 999 1029.2  13.4  14.5  11.7 99.0 99.00 
2016 11 06 17 50 321  0.8  1.3 99.00 99.00 99.00 999 1029.1  13.4  14.6  11.6 99.0 99.00 
2016 11 06 18 00 325  0.7  1.2 99.00 99.00 99.00 999 1029.1  13.5  14.6  11.6 99.0 99.00 
2016 11 06 18 10 328  0.8  1.2 99.00 99.00 99.00 999 1029.1  13.5  14.6  11.7 99.0 99.00 
2016 11 06 18 20 320  0.7  1.1 99.00 99.00 99.00 999 1029.1  13.6  14.6  11.7 99.0 99.00 
2016 11 06 18 30 309  0.2  0.8 99.00 99.00 99.00 999 1029.0  13.7  14.6  11.7 99.0 99.00 
2016 11 06 18 40 316  0.0  0.0  0.15 99.00  2.66 999 1028.9  14.3  14.6  11.8 99.0 99.00 
2016 11 06 18 50  34  0.1  0.6 99.00 99.00 99.00 999 1028.8  14.2  14.6  11.6 99.0 99.00 
2016 11 06 19 00  32  0.3  0.8 99.00 99.00 99.00 999 1028.9  14.2  14.6  11.7 99.0 99.00 
2016 11 06 19 10  43  0.6  1.0 99.00 99.00 99.00 999 1028.7  13.9  14.7  11.6 99.0 99.00 
2016 11 06 19 20  27  0.6  1.1 99.00 99.00 99.00 999 1028.7  13.8  14.6  11.7 99.0 99.00 
2016 11 06 19 30  26  0.6  1.1 99.00 99.00 99.00 999 1028.7  13.8  14.6  11.8 99.0 99.00 
2016 11 06 19 40  36  0.9  1.4  0.16 99.00  2.80 999 1028.6  13.9  14.6  11.8 99.0 99.00 
2016 11 06 19 50  44  0.9  1.4 99.00 99.00 99.00 999 1028.6  13.9  14.6  11.9 99.0 99.00 
2016 11 06 20 00  55  0.9  1.5 99.00 99.00 99.00 999 1028.6  14.0  14.7  11.9 99.0 99.00 
2016 11 06 20 10  63  1.3  1.8 99.00 99.00 99.00 999 1028.6  14.0  14.7  11.8 99.0 99.00 
2016 11 06 20 20  65  1.5  2.3 99.00 99.00 99.00 999 1028.7  14.0  14.7  11.9 99.0 99.00 
2016 11 06 20 30  68  1.9  2.5 99.00 99.00 99.00 999 1028.7  14.1  14.7  12.2 99.0 99.00 
